2024-06-22 00:05:51 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 42%, Battery external: 99%, charger: N/A
2024-06-22 05:05:51 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 05:15:51 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 05:25:51 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 05:35:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 05:45:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 05:55:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 06:05:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 06:15:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 06:25:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 06:35:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 40%, Battery external: 99%, charger: N/A
2024-06-22 06:45:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 06:55:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 07:05:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 07:15:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 07:25:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 07:35:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 07:45:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 07:55:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 08:05:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 08:15:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 08:25:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 08:35:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 08:45:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 08:55:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 09:05:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 09:15:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 39%, Battery external: 99%, charger: N/A
2024-06-22 09:25:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 09:35:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 09:45:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 09:55:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 10:05:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 10:15:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 10:25:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 10:35:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 10:45:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 10:55:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 11:05:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 11:15:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 11:25:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 11:35:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 11:45:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 11:55:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 38%, Battery external: 99%, charger: N/A
2024-06-22 12:05:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 12:15:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 12:25:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 12:35:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 12:45:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 12:55:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 13:05:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 13:15:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 13:25:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 13:35:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 13:45:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 13:55:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 14:05:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 14:15:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 14:25:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 14:35:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 14:45:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 37%, Battery external: 99%, charger: N/A
2024-06-22 14:55:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 15:05:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 15:15:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 15:25:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 15:35:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 15:45:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 15:55:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 16:05:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 16:15:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 16:25:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 16:35:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 16:45:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 16:55:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 17:05:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 17:15:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 17:25:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 17:35:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 17:45:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-06-22 17:55:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 18:05:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 18:15:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 18:25:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 18:35:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 18:45:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 18:55:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 19:05:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 19:15:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 19:25:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 19:35:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 19:45:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 19:55:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 20:05:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 20:15:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 20:25:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 35%, Battery external: 99%, charger: N/A
2024-06-22 20:35:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 20:45:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 20:55:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 21:05:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 21:15:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 21:25:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 21:35:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 21:45:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 21:55:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 22:05:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 22:15:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 22:25:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 22:35:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 22:45:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 22:55:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 23:05:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 34%, Battery external: 99%, charger: N/A
2024-06-22 23:15:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 33%, Battery external: 99%, charger: N/A
2024-06-22 23:25:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 33%, Battery external: 99%, charger: N/A
2024-06-22 23:35:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 33%, Battery external: 99%, charger: N/A
2024-06-22 23:45:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 33%, Battery external: 99%, charger: N/A
2024-06-22 23:55:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 33%, Battery external: 99%, charger: N/A
