2024-07-15 00:07:28 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 33%, Battery external: 99%, charger: N/A
2024-07-15 03:17:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 03:27:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 03:37:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 03:47:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 03:57:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 04:07:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 04:17:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 04:27:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 04:37:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 04:47:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 04:57:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 05:07:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 05:17:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-15 05:27:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 05:37:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 05:47:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 05:57:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 06:07:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 06:17:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 06:27:29 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 06:37:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 06:47:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 06:57:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 07:07:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 07:17:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 07:27:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 07:37:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 07:47:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 30%, Battery external: 99%, charger: N/A
2024-07-15 07:57:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 08:07:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 08:17:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 08:27:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 08:37:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 08:47:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 08:57:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 09:07:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 09:17:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 09:27:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 09:37:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 09:47:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 09:57:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 10:07:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 10:17:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 29%, Battery external: 99%, charger: N/A
2024-07-15 10:27:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 10:37:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 10:47:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 10:57:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 11:07:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 11:17:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 11:27:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 11:37:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 11:47:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 11:57:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 12:07:30 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 12:17:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 12:27:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 12:37:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 12:47:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 12:57:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 13:07:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 13:17:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-15 13:27:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 13:37:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 13:47:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 13:57:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 14:07:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 14:17:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 14:27:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 14:37:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 14:47:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 14:57:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 15:07:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 15:17:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 15:27:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 15:37:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 15:47:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 27%, Battery external: 99%, charger: N/A
2024-07-15 15:57:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 16:07:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 16:17:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 16:27:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 16:37:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 16:47:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 16:57:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 17:07:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 17:17:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 17:27:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 17:37:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 17:47:31 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 17:57:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 18:07:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 18:17:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 18:27:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 18:37:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 26%, Battery external: 99%, charger: N/A
2024-07-15 18:47:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 18:57:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 19:07:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 19:17:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 19:27:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 19:37:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 19:47:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 19:57:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 20:07:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 20:17:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 20:27:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 20:37:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 20:47:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 20:57:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 21:07:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 21:17:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 21:27:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 25%, Battery external: 99%, charger: N/A
2024-07-15 21:37:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 21:47:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 21:57:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 22:07:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 22:17:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 22:27:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 22:37:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 22:47:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 22:57:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 23:07:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 23:17:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 23:27:32 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 23:37:33 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 23:47:33 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-15 23:57:33 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
