2024-05-30 00:04:13 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 60%, Battery external: 99%, charger: N/A
2024-05-30 09:44:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 09:54:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 10:04:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 10:14:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 10:24:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 10:34:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 10:44:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 10:54:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 11:04:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 11:14:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 11:24:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 11:34:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 11:44:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 56%, Battery external: 99%, charger: N/A
2024-05-30 11:54:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 12:04:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 12:14:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 12:24:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 12:34:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 12:44:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 12:54:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 13:04:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 13:14:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 13:24:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 13:34:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 13:44:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 13:54:15 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 14:04:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 14:14:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 14:24:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 14:34:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 55%, Battery external: 99%, charger: N/A
2024-05-30 14:44:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 14:54:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 15:04:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 15:14:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 15:24:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 15:34:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 15:44:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 15:54:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 16:04:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 16:14:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 16:24:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 16:34:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 16:44:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 16:54:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 17:04:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 17:14:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 17:24:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 17:34:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 54%, Battery external: 99%, charger: N/A
2024-05-30 17:44:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 17:54:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 18:04:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 18:14:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 18:24:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 18:34:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 18:44:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 18:54:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 19:04:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 19:14:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 19:24:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 19:34:16 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 19:44:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 19:54:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 20:04:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 20:14:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 20:24:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 20:34:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 20:44:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 53%, Battery external: 99%, charger: N/A
2024-05-30 20:54:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 21:04:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 21:14:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 21:24:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 21:34:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 21:44:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 21:54:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 22:04:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 22:14:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 22:24:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 22:34:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 22:44:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 22:54:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 23:04:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 23:14:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 23:24:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 23:34:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 52%, Battery external: 99%, charger: N/A
2024-05-30 23:44:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 51%, Battery external: 99%, charger: N/A
2024-05-30 23:54:17 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 51%, Battery external: 99%, charger: N/A
