2024-07-06 00:06:50 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 17%, Battery external: 99%, charger: N/A
2024-07-06 06:36:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 06:46:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 06:56:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 07:06:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 07:16:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 07:26:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 07:36:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 07:46:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 07:56:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 08:06:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 08:16:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 08:26:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 08:36:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 08:46:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 08:56:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 14%, Battery external: 99%, charger: N/A
2024-07-06 09:06:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 09:16:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 09:26:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 09:36:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 09:46:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 09:56:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 10:06:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 10:16:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 10:26:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 10:36:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 10:46:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 10:56:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 11:06:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 11:16:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 11:26:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 11:36:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 13%, Battery external: 99%, charger: N/A
2024-07-06 11:46:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 11:56:52 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 12:06:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 12:16:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 12:26:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 12:36:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 12:46:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 12:56:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 13:06:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 13:16:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 13:26:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 13:36:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 13:46:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 13:56:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 14:06:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 14:16:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 14:26:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 12%, Battery external: 99%, charger: N/A
2024-07-06 14:36:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 14:46:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 14:56:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 15:06:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 15:16:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 15:26:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 15:36:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 15:46:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 15:56:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 16:06:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 16:16:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 16:26:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 16:36:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 16:46:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 16:56:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 11%, Battery external: 99%, charger: N/A
2024-07-06 17:06:53 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 10%, Battery external: 99%, charger: N/A
2024-07-06 17:16:53 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 15%, Battery external: 99%, charger: N/A
2024-07-06 17:26:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 19%, Battery external: 99%, charger: N/A
2024-07-06 17:36:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 24%, Battery external: 99%, charger: N/A
2024-07-06 17:46:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 28%, Battery external: 99%, charger: N/A
2024-07-06 17:56:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 31%, Battery external: 99%, charger: N/A
2024-07-06 18:06:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 36%, Battery external: 99%, charger: N/A
2024-07-06 18:16:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 43%, Battery external: 99%, charger: N/A
2024-07-06 18:26:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 50%, Battery external: 99%, charger: N/A
2024-07-06 18:36:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 60%, Battery external: 99%, charger: N/A
2024-07-06 18:46:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 69%, Battery external: 99%, charger: N/A
2024-07-06 18:56:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 79%, Battery external: 99%, charger: N/A
2024-07-06 19:06:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 85%, Battery external: 99%, charger: N/A
2024-07-06 19:16:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 91%, Battery external: 99%, charger: N/A
2024-07-06 19:26:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 97%, Battery external: 99%, charger: N/A
2024-07-06 19:36:54 Behaviour internal: auto, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 19:46:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 19:56:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 20:06:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 20:16:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 20:26:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 20:36:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 20:46:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 100%, Battery external: 99%, charger: N/A
2024-07-06 20:56:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 21:06:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 21:16:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 21:26:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 21:36:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 21:46:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 21:56:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 22:06:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 22:16:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 22:26:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 22:36:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 22:46:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 22:56:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 23:06:54 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 23:16:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 23:26:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 23:36:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 99%, Battery external: 99%, charger: N/A
2024-07-06 23:46:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 98%, Battery external: 99%, charger: N/A
2024-07-06 23:56:55 Behaviour internal: inhibit-charge, Behaviour external: inhibit-charge, Battery internal: 98%, Battery external: 99%, charger: N/A
